f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,label
783,197,68,40,17,10,10,8,5,3,783,197,68,40,17,10,10,783,197,68,40,17,1
943,97,19,14,2,2,1,0,0,0,943,97,19,14,2,2,1,943,97,19,14,2,1
649,226,89,67,34,21,12,10,11,4,649,226,89,67,34,21,12,649,226,89,67,34,1
280,200,126,95,74,34,42,37,40,31,280,200,126,95,74,34,42,280,200,126,95,74,1
667,257,111,62,32,12,10,5,7,4,667,257,111,62,32,12,10,667,257,111,62,32,1
965,56,15,5,3,1,0,0,0,0,965,56,15,5,3,1,0,965,56,15,5,3,1
957,71,36,15,6,4,2,1,2,0,957,71,36,15,6,4,2,957,71,36,15,6,1
390,254,139,84,58,37,26,29,35,17,390,254,139,84,58,37,26,390,254,139,84,58,1
668,203,110,55,44,18,13,16,13,14,668,203,110,55,44,18,13,668,203,110,55,44,1
975,54,19,3,5,4,0,1,0,0,975,54,19,3,5,4,0,975,54,19,3,5,1
771,164,76,40,29,13,8,8,9,3,771,164,76,40,29,13,8,771,164,76,40,29,1
378,232,150,78,61,26,36,26,32,33,378,232,150,78,61,26,36,378,232,150,78,61,1
746,210,76,42,31,15,15,5,3,3,746,210,76,42,31,15,15,746,210,76,42,31,1
820,227,66,24,10,7,1,0,1,0,820,227,66,24,10,7,1,820,227,66,24,10,1
691,269,115,62,31,14,12,4,5,1,691,269,115,62,31,14,12,691,269,115,62,31,1
415,278,171,93,54,41,25,24,15,17,415,278,171,93,54,41,25,415,278,171,93,54,1
746,118,78,60,25,18,16,11,13,6,746,118,78,60,25,18,16,746,118,78,60,25,1
878,91,39,15,13,12,5,5,5,2,878,91,39,15,13,12,5,878,91,39,15,13,1
669,166,95,54,41,20,18,18,12,11,669,166,95,54,41,20,18,669,166,95,54,41,1
261,183,128,109,66,44,50,30,38,38,261,183,128,109,66,44,50,261,183,128,109,66,1
675,221,111,54,24,16,14,18,10,9,675,221,111,54,24,16,14,675,221,111,54,24,1
877,133,50,25,8,2,1,1,0,3,877,133,50,25,8,2,1,877,133,50,25,8,1
729,195,95,51,29,16,17,5,7,6,729,195,95,51,29,16,17,729,195,95,51,29,1
329,196,162,91,74,48,41,40,44,47,329,196,162,91,74,48,41,329,196,162,91,74,1
635,259,118,67,25,24,9,12,11,7,635,259,118,67,25,24,9,635,259,118,67,25,1
880,161,33,18,9,2,2,0,0,0,880,161,33,18,9,2,2,880,161,33,18,9,1
705,214,119,62,30,16,6,8,10,2,705,214,119,62,30,16,6,705,214,119,62,30,1
316,205,147,95,61,40,45,31,33,44,316,205,147,95,61,40,45,316,205,147,95,61,1
760,193,83,48,20,10,14,10,7,4,760,193,83,48,20,10,14,760,193,83,48,20,1
977,68,13,7,3,1,0,1,0,1,977,68,13,7,3,1,0,977,68,13,7,3,1
866,185,66,36,11,7,9,4,2,2,866,185,66,36,11,7,9,866,185,66,36,11,1
501,341,166,89,30,23,18,7,6,3,501,341,166,89,30,23,18,501,341,166,89,30,1
668,263,117,59,31,22,16,8,11,1,668,263,117,59,31,22,16,668,263,117,59,31,1
910,138,24,12,8,2,3,1,1,0,910,138,24,12,8,2,3,910,138,24,12,8,1
639,258,93,73,37,17,18,10,5,5,639,258,93,73,37,17,18,639,258,93,73,37,1
376,235,165,86,76,52,32,30,29,32,376,235,165,86,76,52,32,376,235,165,86,76,1
680,214,96,49,31,25,20,10,9,6,680,214,96,49,31,25,20,680,214,96,49,31,1
926,132,28,10,5,1,0,0,0,0,926,132,28,10,5,1,0,926,132,28,10,5,1
742,209,83,51,22,14,15,9,4,1,742,209,83,51,22,14,15,742,209,83,51,22,1
337,250,167,88,77,46,44,43,42,19,337,250,167,88,77,46,44,337,250,167,88,77,1
786,172,57,44,29,11,10,8,4,6,786,172,57,44,29,11,10,786,172,57,44,29,1
889,146,38,11,8,1,2,0,0,1,889,146,38,11,8,1,2,889,146,38,11,8,1
846,182,43,24,20,11,4,3,1,0,846,182,43,24,20,11,4,846,182,43,24,20,1
1010,0,0,0,0,0,0,0,0,0,1010,0,0,0,0,0,0,1010,0,0,0,0,0
1011,2,1,1,1,0,0,0,0,0,1011,2,1,1,1,0,0,1011,2,1,1,1,0
972,22,14,2,4,3,2,2,1,6,972,22,14,2,4,3,2,972,22,14,2,4,1
1024,5,0,0,0,0,0,0,0,0,1024,5,0,0,0,0,0,1024,5,0,0,0,0
1008,18,8,6,0,1,0,0,0,0,1008,18,8,6,0,1,0,1008,18,8,6,0,1
823,209,73,25,11,12,5,3,5,2,823,209,73,25,11,12,5,823,209,73,25,11,1
453,271,134,77,50,37,30,25,25,12,453,271,134,77,50,37,30,453,271,134,77,50,1
879,169,68,21,11,9,5,2,0,0,879,169,68,21,11,9,5,879,169,68,21,11,1
917,133,24,6,1,0,0,0,0,0,917,133,24,6,1,0,0,917,133,24,6,1,1
561,183,101,85,54,34,30,22,20,12,561,183,101,85,54,34,30,561,183,101,85,54,1
287,204,136,96,67,43,46,48,37,24,287,204,136,96,67,43,46,287,204,136,96,67,1
668,271,129,39,30,22,7,6,4,7,668,271,129,39,30,22,7,668,271,129,39,30,1
907,113,26,12,7,3,3,2,1,0,907,113,26,12,7,3,3,907,113,26,12,7,1
774,201,91,39,21,16,10,2,4,2,774,201,91,39,21,16,10,774,201,91,39,21,1
457,325,150,93,53,28,17,17,15,7,457,325,150,93,53,28,17,457,325,150,93,53,1
701,237,109,47,24,16,10,9,6,4,701,237,109,47,24,16,10,701,237,109,47,24,1
933,90,22,6,6,3,2,3,0,0,933,90,22,6,6,3,2,933,90,22,6,6,1
629,207,112,66,41,24,22,15,13,9,629,207,112,66,41,24,22,629,207,112,66,41,1
1003,7,2,0,1,0,0,0,0,0,1003,7,2,0,1,0,0,1003,7,2,0,1,1
876,149,51,31,14,9,4,4,2,8,876,149,51,31,14,9,4,876,149,51,31,14,1
979,16,6,2,1,3,3,2,1,0,979,16,6,2,1,3,3,979,16,6,2,1,1
848,152,54,32,16,1,3,5,1,2,848,152,54,32,16,1,3,848,152,54,32,16,1
325,229,166,88,65,34,39,34,28,26,325,229,166,88,65,34,39,325,229,166,88,65,1
651,235,123,77,37,18,14,9,8,5,651,235,123,77,37,18,14,651,235,123,77,37,1
825,210,60,13,6,3,3,0,0,1,825,210,60,13,6,3,3,825,210,60,13,6,1
703,178,83,44,28,13,13,11,13,9,703,178,83,44,28,13,13,703,178,83,44,28,1
335,224,159,129,78,41,33,31,41,23,335,224,159,129,78,41,33,335,224,159,129,78,1
657,265,116,60,24,22,12,9,7,4,657,265,116,60,24,22,12,657,265,116,60,24,1
885,149,35,11,6,3,3,0,0,0,885,149,35,11,6,3,3,885,149,35,11,6,1
710,248,98,59,21,15,8,6,5,2,710,248,98,59,21,15,8,710,248,98,59,21,1
477,274,140,76,40,31,19,18,14,14,477,274,140,76,40,31,19,477,274,140,76,40,1
671,236,94,58,24,21,16,12,6,4,671,236,94,58,24,21,16,671,236,94,58,24,1
923,121,28,10,5,1,3,1,0,0,923,121,28,10,5,1,3,923,121,28,10,5,1
681,266,91,69,32,9,10,5,4,2,681,266,91,69,32,9,10,681,266,91,69,32,1
455,287,183,83,46,29,26,12,13,4,455,287,183,83,46,29,26,455,287,183,83,46,1
763,202,90,56,15,8,12,4,4,2,763,202,90,56,15,8,12,763,202,90,56,15,1
888,163,47,9,2,1,1,2,0,0,888,163,47,9,2,1,1,888,163,47,9,2,1
865,153,58,22,16,9,3,2,3,1,865,153,58,22,16,9,3,865,153,58,22,16,1
489,253,140,59,56,24,24,22,33,20,489,253,140,59,56,24,24,489,253,140,59,56,1
666,224,90,70,41,14,17,15,9,9,666,224,90,70,41,14,17,666,224,90,70,41,1
928,104,45,11,4,1,3,0,0,0,928,104,45,11,4,1,3,928,104,45,11,4,1
698,247,134,53,27,10,9,5,8,2,698,247,134,53,27,10,9,698,247,134,53,27,1
404,255,172,130,62,36,30,21,25,15,404,255,172,130,62,36,30,404,255,172,130,62,1
666,239,102,70,38,24,9,11,12,14,666,239,102,70,38,24,9,666,239,102,70,38,1
887,132,49,13,16,7,1,0,0,1,887,132,49,13,16,7,1,887,132,49,13,16,1
906,93,50,21,12,6,3,2,4,2,906,93,50,21,12,6,3,906,93,50,21,12,1
541,317,114,67,37,33,15,12,17,7,541,317,114,67,37,33,15,541,317,114,67,37,1
690,247,96,52,25,11,11,9,13,10,690,247,96,52,25,11,11,690,247,96,52,25,1
907,149,25,3,1,0,1,0,0,1,907,149,25,3,1,0,1,907,149,25,3,1,1
702,266,113,47,36,15,4,6,3,5,702,266,113,47,36,15,4,702,266,113,47,36,1
400,257,169,104,51,44,36,33,15,14,400,257,169,104,51,44,36,400,257,169,104,51,1
663,226,109,61,37,20,12,14,3,10,663,226,109,61,37,20,12,663,226,109,61,37,1
885,129,52,18,7,3,1,0,2,1,885,129,52,18,7,3,1,885,129,52,18,7,1
660,206,115,59,37,31,18,7,11,5,660,206,115,59,37,31,18,660,206,115,59,37,1
468,281,140,83,49,40,15,19,11,11,468,281,140,83,49,40,15,468,281,140,83,49,1
659,270,101,63,22,15,14,10,6,4,659,270,101,63,22,15,14,659,270,101,63,22,1
1003,1,0,1,0,0,0,0,0,0,1003,1,0,1,0,0,0,1003,1,0,1,0,0
986,19,8,7,2,2,1,0,3,3,986,19,8,7,2,2,1,986,19,8,7,2,1
982,18,5,2,2,2,1,0,1,1,982,18,5,2,2,2,1,982,18,5,2,2,1
1012,4,1,1,1,0,0,0,0,0,1012,4,1,1,1,0,0,1012,4,1,1,1,0
808,219,30,3,2,3,1,0,0,0,808,219,30,3,2,3,1,808,219,30,3,2,1
892,169,57,9,2,3,3,0,0,1,892,169,57,9,2,3,3,892,169,57,9,2,1
853,182,79,34,13,5,5,3,2,0,853,182,79,34,13,5,5,853,182,79,34,13,1
997,51,16,9,8,6,1,0,1,0,997,51,16,9,8,6,1,997,51,16,9,8,1
875,175,50,25,5,4,7,7,2,1,875,175,50,25,5,4,7,875,175,50,25,5,1
955,115,29,15,3,4,0,5,1,0,955,115,29,15,3,4,0,955,115,29,15,3,1
910,94,39,21,13,7,5,3,1,0,910,94,39,21,13,7,5,910,94,39,21,13,1
973,59,18,12,7,2,1,0,0,0,973,59,18,12,7,2,1,973,59,18,12,7,1
871,149,28,17,7,9,2,2,2,1,871,149,28,17,7,9,2,871,149,28,17,7,1
945,109,22,16,6,4,2,0,1,0,945,109,22,16,6,4,2,945,109,22,16,6,1
892,141,52,20,10,6,3,1,1,1,892,141,52,20,10,6,3,892,141,52,20,10,1
927,129,16,8,8,5,4,1,0,0,927,129,16,8,8,5,4,927,129,16,8,8,1
920,84,37,15,9,5,1,0,0,1,920,84,37,15,9,5,1,920,84,37,15,9,1
958,85,24,9,3,1,0,1,0,0,958,85,24,9,3,1,0,958,85,24,9,3,1
973,34,18,4,7,0,2,1,1,0,973,34,18,4,7,0,2,973,34,18,4,7,1
1002,29,8,5,1,1,0,0,1,0,1002,29,8,5,1,1,0,1002,29,8,5,1,1
923,111,19,14,12,6,6,2,1,0,923,111,19,14,12,6,6,923,111,19,14,12,1
958,76,26,13,4,2,2,1,1,0,958,76,26,13,4,2,2,958,76,26,13,4,1
929,94,45,32,11,7,2,1,1,1,929,94,45,32,11,7,2,929,94,45,32,11,1
1000,42,4,6,2,0,1,0,1,0,1000,42,4,6,2,0,1,1000,42,4,6,2,1
897,145,37,27,10,4,4,1,0,0,897,145,37,27,10,4,4,897,145,37,27,10,1
836,200,42,12,7,3,3,5,1,0,836,200,42,12,7,3,3,836,200,42,12,7,1
885,102,44,19,13,10,6,8,3,1,885,102,44,19,13,10,6,885,102,44,19,13,1
993,52,21,10,4,2,2,2,1,0,993,52,21,10,4,2,2,993,52,21,10,4,1
934,86,33,21,15,7,4,2,1,1,934,86,33,21,15,7,4,934,86,33,21,15,1
980,81,30,13,4,0,0,0,0,0,980,81,30,13,4,0,0,980,81,30,13,4,1
889,97,38,26,19,12,5,3,0,0,889,97,38,26,19,12,5,889,97,38,26,19,1
962,59,26,13,8,2,2,1,1,0,962,59,26,13,8,2,2,962,59,26,13,8,1
903,108,34,20,19,7,5,3,0,2,903,108,34,20,19,7,5,903,108,34,20,19,1
947,101,34,11,6,2,4,3,0,0,947,101,34,11,6,2,4,947,101,34,11,6,1
913,78,48,26,8,8,4,1,3,0,913,78,48,26,8,8,4,913,78,48,26,8,1
977,54,17,16,4,3,0,0,0,0,977,54,17,16,4,3,0,977,54,17,16,4,1
912,98,36,20,9,2,4,6,0,0,912,98,36,20,9,2,4,912,98,36,20,9,1
978,68,29,12,2,1,0,2,0,0,978,68,29,12,2,1,0,978,68,29,12,2,1
901,118,48,20,19,5,4,3,2,1,901,118,48,20,19,5,4,901,118,48,20,19,1
979,56,19,10,3,2,2,0,0,0,979,56,19,10,3,2,2,979,56,19,10,3,1
923,93,25,11,12,7,4,3,2,1,923,93,25,11,12,7,4,923,93,25,11,12,1
975,97,5,2,1,0,0,0,0,0,975,97,5,2,1,0,0,975,97,5,2,1,1
937,53,32,13,9,8,1,2,0,1,937,53,32,13,9,8,1,937,53,32,13,9,1
974,49,24,8,6,3,0,1,0,0,974,49,24,8,6,3,0,974,49,24,8,6,1
928,111,37,9,12,3,5,0,1,0,928,111,37,9,12,3,5,928,111,37,9,12,1
975,69,12,9,0,1,2,1,1,0,975,69,12,9,0,1,2,975,69,12,9,0,1
982,35,18,6,2,1,1,1,0,0,982,35,18,6,2,1,1,982,35,18,6,2,1
996,34,15,14,5,1,1,0,0,0,996,34,15,14,5,1,1,996,34,15,14,5,1
937,119,24,12,2,3,0,0,2,0,937,119,24,12,2,3,0,937,119,24,12,2,1
908,151,29,8,4,0,1,0,1,1,908,151,29,8,4,0,1,908,151,29,8,4,1
955,49,21,12,12,4,1,1,1,0,955,49,21,12,12,4,1,955,49,21,12,12,1
973,55,22,8,4,0,2,0,0,0,973,55,22,8,4,0,2,973,55,22,8,4,1
935,91,35,17,5,1,0,2,0,0,935,91,35,17,5,1,0,935,91,35,17,5,1
888,141,35,8,9,4,1,0,0,1,888,141,35,8,9,4,1,888,141,35,8,9,1
819,219,75,25,19,8,5,2,2,0,819,219,75,25,19,8,5,819,219,75,25,19,1
890,146,43,28,11,4,0,5,2,2,890,146,43,28,11,4,0,890,146,43,28,11,1
1004,1,0,0,0,0,0,0,0,0,1004,1,0,0,0,0,0,1004,1,0,0,0,0
976,27,7,1,1,1,1,3,5,6,976,27,7,1,1,1,1,976,27,7,1,1,1
1002,1,0,0,0,0,0,0,0,0,1002,1,0,0,0,0,0,1002,1,0,0,0,0
1004,9,3,0,1,0,1,0,0,0,1004,9,3,0,1,0,1,1004,9,3,0,1,1
796,267,42,6,2,2,0,0,0,0,796,267,42,6,2,2,0,796,267,42,6,2,1
832,197,90,54,14,14,5,2,2,1,832,197,90,54,14,14,5,832,197,90,54,14,1
903,224,41,18,5,3,0,0,1,0,903,224,41,18,5,3,0,903,224,41,18,5,1
880,198,60,35,15,5,3,1,1,0,880,198,60,35,15,5,3,880,198,60,35,15,1
983,62,11,3,0,0,0,0,0,0,983,62,11,3,0,0,0,983,62,11,3,0,1
869,154,56,26,18,13,5,2,1,2,869,154,56,26,18,13,5,869,154,56,26,18,1
983,30,8,6,5,4,2,1,1,0,983,30,8,6,5,4,2,983,30,8,6,5,1
890,137,39,30,24,5,6,3,2,1,890,137,39,30,24,5,6,890,137,39,30,24,1
1004,2,0,0,0,0,0,0,0,0,1004,2,0,0,0,0,0,1004,2,0,0,0,0
905,109,42,21,23,8,3,0,0,0,905,109,42,21,23,8,3,905,109,42,21,23,1
1010,22,0,2,2,0,0,0,0,0,1010,22,0,2,2,0,0,1010,22,0,2,2,1
857,150,70,25,18,6,8,1,1,3,857,150,70,25,18,6,8,857,150,70,25,18,1
991,23,4,3,3,0,0,0,0,0,991,23,4,3,3,0,0,991,23,4,3,3,1
879,117,58,35,22,10,6,3,4,2,879,117,58,35,22,10,6,879,117,58,35,22,1
902,161,23,10,1,0,0,1,0,0,902,161,23,10,1,0,0,902,161,23,10,1,1
884,142,49,35,15,9,4,0,1,0,884,142,49,35,15,9,4,884,142,49,35,15,1
978,20,11,10,4,8,2,0,0,0,978,20,11,10,4,8,2,978,20,11,10,4,1
916,107,32,18,10,3,1,1,0,0,916,107,32,18,10,3,1,916,107,32,18,10,1
980,41,2,0,1,0,0,0,0,0,980,41,2,0,1,0,0,980,41,2,0,1,1
900,131,31,24,21,7,3,2,2,0,900,131,31,24,21,7,3,900,131,31,24,21,1
1007,34,6,2,0,0,0,0,0,0,1007,34,6,2,0,0,0,1007,34,6,2,0,1
907,125,45,22,8,8,2,3,0,3,907,125,45,22,8,8,2,907,125,45,22,8,1
881,141,7,1,1,0,0,0,0,0,881,141,7,1,1,0,0,881,141,7,1,1,1
849,179,58,37,12,13,6,2,2,1,849,179,58,37,12,13,6,849,179,58,37,12,1
781,277,94,29,15,2,2,4,2,1,781,277,94,29,15,2,2,781,277,94,29,15,1
826,192,79,32,16,16,9,9,5,1,826,192,79,32,16,16,9,826,192,79,32,16,1
970,72,13,8,0,0,2,1,0,0,970,72,13,8,0,0,2,970,72,13,8,0,1
871,136,45,37,26,12,5,5,3,1,871,136,45,37,26,12,5,871,136,45,37,26,1
977,47,15,13,7,1,2,1,0,0,977,47,15,13,7,1,2,977,47,15,13,7,1
891,112,46,29,25,10,6,3,0,5,891,112,46,29,25,10,6,891,112,46,29,25,1
920,108,7,1,3,0,0,0,0,0,920,108,7,1,3,0,0,920,108,7,1,3,1
874,172,47,20,14,5,2,2,2,0,874,172,47,20,14,5,2,874,172,47,20,14,1
978,23,7,3,0,1,0,0,1,0,978,23,7,3,0,1,0,978,23,7,3,0,1
877,122,59,20,18,13,5,4,1,2,877,122,59,20,18,13,5,877,122,59,20,18,1
982,40,2,0,1,0,0,0,0,0,982,40,2,0,1,0,0,982,40,2,0,1,1
849,188,62,29,10,8,2,3,0,0,849,188,62,29,10,8,2,849,188,62,29,10,1
962,34,17,10,6,4,2,0,2,1,962,34,17,10,6,4,2,962,34,17,10,6,1
892,105,49,25,19,8,8,0,0,2,892,105,49,25,19,8,8,892,105,49,25,19,1
906,105,13,4,2,0,0,0,0,0,906,105,13,4,2,0,0,906,105,13,4,2,1
806,196,59,32,18,11,6,4,0,2,806,196,59,32,18,11,6,806,196,59,32,18,1
995,8,3,3,0,0,0,0,0,0,995,8,3,3,0,0,0,995,8,3,3,0,1
876,122,59,24,24,16,7,4,1,1,876,122,59,24,24,16,7,876,122,59,24,24,1
872,247,51,20,7,4,4,3,0,1,872,247,51,20,7,4,4,872,247,51,20,7,1
833,197,73,29,18,7,4,5,1,2,833,197,73,29,18,7,4,833,197,73,29,18,1
962,193,34,9,5,1,1,0,0,0,962,193,34,9,5,1,1,962,193,34,9,5,1
840,191,60,31,24,18,2,3,2,2,840,191,60,31,24,18,2,840,191,60,31,24,1
1003,27,1,0,0,1,0,0,0,0,1003,27,1,0,0,1,0,1003,27,1,0,0,1
891,136,49,26,16,3,8,2,2,1,891,136,49,26,16,3,8,891,136,49,26,16,1
1007,3,0,0,0,0,0,0,0,0,1007,3,0,0,0,0,0,1007,3,0,0,0,0
900,134,40,25,12,6,4,6,1,1,900,134,40,25,12,6,4,900,134,40,25,12,1
927,142,18,8,0,0,0,0,0,0,927,142,18,8,0,0,0,927,142,18,8,0,1
809,219,58,28,18,11,5,2,3,2,809,219,58,28,18,11,5,809,219,58,28,18,1
1003,3,0,1,1,1,0,0,0,0,1003,3,0,1,1,1,0,1003,3,0,1,1,0
1015,5,2,2,2,0,1,0,1,0,1015,5,2,2,2,0,1,1015,5,2,2,2,0
1008,1,0,0,0,0,0,0,0,0,1008,1,0,0,0,0,0,1008,1,0,0,0,0
1010,4,4,2,0,0,0,0,1,0,1010,4,4,2,0,0,0,1010,4,4,2,0,0
779,257,57,9,3,1,0,0,0,0,779,257,57,9,3,1,0,779,257,57,9,3,1
820,206,88,46,18,16,6,3,0,0,820,206,88,46,18,16,6,820,206,88,46,18,1
981,33,8,2,1,2,0,0,0,2,981,33,8,2,1,2,0,981,33,8,2,1,1
922,120,51,21,17,5,4,3,1,1,922,120,51,21,17,5,4,922,120,51,21,17,1
1008,4,0,1,2,0,0,0,0,0,1008,4,0,1,2,0,0,1008,4,0,1,2,0
898,130,49,18,12,10,7,4,1,1,898,130,49,18,12,10,7,898,130,49,18,12,1
1016,67,6,5,1,0,0,0,0,0,1016,67,6,5,1,0,0,1016,67,6,5,1,1
941,108,40,24,7,7,6,2,2,0,941,108,40,24,7,7,6,941,108,40,24,7,1
987,58,2,0,1,0,0,0,0,0,987,58,2,0,1,0,0,987,58,2,0,1,1
872,167,47,32,16,9,2,3,2,0,872,167,47,32,16,9,2,872,167,47,32,16,1
992,52,10,0,1,0,0,0,0,0,992,52,10,0,1,0,0,992,52,10,0,1,1
899,139,54,30,12,7,5,0,1,1,899,139,54,30,12,7,5,899,139,54,30,12,1
955,91,8,2,0,0,0,0,0,0,955,91,8,2,0,0,0,955,91,8,2,0,1
861,161,52,34,22,13,6,2,1,2,861,161,52,34,22,13,6,861,161,52,34,22,1
971,44,9,11,5,4,1,0,0,1,971,44,9,11,5,4,1,971,44,9,11,5,1
864,137,55,34,20,8,7,1,4,0,864,137,55,34,20,8,7,864,137,55,34,20,1
944,106,8,0,0,0,0,0,0,0,944,106,8,0,0,0,0,944,106,8,0,0,1
807,196,76,38,18,10,8,2,6,1,807,196,76,38,18,10,8,807,196,76,38,18,1
986,20,6,4,2,0,0,0,0,0,986,20,6,4,2,0,0,986,20,6,4,2,1
909,125,45,16,7,5,5,3,1,1,909,125,45,16,7,5,5,909,125,45,16,7,1
992,40,1,1,0,0,0,0,0,0,992,40,1,1,0,0,0,992,40,1,1,0,1
833,173,57,29,13,10,7,1,3,2,833,173,57,29,13,10,7,833,173,57,29,13,1
1007,1,0,0,0,0,0,0,0,0,1007,1,0,0,0,0,0,1007,1,0,0,0,0
863,130,55,41,19,16,7,4,4,3,863,130,55,41,19,16,7,863,130,55,41,19,1
970,67,18,5,4,1,2,0,2,1,970,67,18,5,4,1,2,970,67,18,5,4,1
824,184,68,32,23,21,4,5,2,1,824,184,68,32,23,21,4,824,184,68,32,23,1
988,66,12,5,2,1,0,1,0,1,988,66,12,5,2,1,0,988,66,12,5,2,1
833,170,69,33,22,13,5,4,7,2,833,170,69,33,22,13,5,833,170,69,33,22,1
995,55,8,4,0,0,0,0,0,0,995,55,8,4,0,0,0,995,55,8,4,0,1
795,190,88,24,26,12,9,5,3,2,795,190,88,24,26,12,9,795,190,88,24,26,1
972,66,10,6,2,0,0,0,0,0,972,66,10,6,2,0,0,972,66,10,6,2,1
877,142,60,32,19,7,6,6,1,1,877,142,60,32,19,7,6,877,142,60,32,19,1
959,77,7,1,0,1,0,0,0,0,959,77,7,1,0,1,0,959,77,7,1,0,1
878,148,59,22,14,8,6,4,0,0,878,148,59,22,14,8,6,878,148,59,22,14,1
1009,3,1,0,0,0,0,0,0,0,1009,3,1,0,0,0,0,1009,3,1,0,0,0
901,102,62,32,16,10,2,7,1,3,901,102,62,32,16,10,2,901,102,62,32,16,1
950,71,7,1,0,0,0,0,0,0,950,71,7,1,0,0,0,950,71,7,1,0,1
895,117,61,28,16,12,8,7,1,1,895,117,61,28,16,12,8,895,117,61,28,16,1
1008,4,3,3,1,1,1,0,0,0,1008,4,3,3,1,1,1,1008,4,3,3,1,0
935,94,37,17,8,3,3,2,1,1,935,94,37,17,8,3,3,935,94,37,17,8,1
1003,23,2,0,0,0,0,0,0,0,1003,23,2,0,0,0,0,1003,23,2,0,0,1
895,137,35,14,8,7,2,1,0,1,895,137,35,14,8,7,2,895,137,35,14,8,1
1005,11,1,1,0,0,0,0,0,0,1005,11,1,1,0,0,0,1005,11,1,1,0,1
896,113,64,34,15,10,4,3,3,3,896,113,64,34,15,10,4,896,113,64,34,15,1
670,286,82,20,10,3,2,0,1,0,670,286,82,20,10,3,2,670,286,82,20,10,1
759,206,73,37,41,14,12,4,5,4,759,206,73,37,41,14,12,759,206,73,37,41,1
903,107,29,25,12,7,4,3,1,1,903,107,29,25,12,7,4,903,107,29,25,12,1
848,135,57,34,24,13,7,6,2,3,848,135,57,34,24,13,7,848,135,57,34,24,1
967,71,13,3,0,0,1,0,0,0,967,71,13,3,0,0,1,967,71,13,3,0,1
870,134,49,38,18,16,4,5,5,2,870,134,49,38,18,16,4,870,134,49,38,18,1
967,34,13,8,7,4,0,2,0,0,967,34,13,8,7,4,0,967,34,13,8,7,1
887,108,53,27,27,8,9,4,1,5,887,108,53,27,27,8,9,887,108,53,27,27,1
982,18,7,4,5,1,2,2,1,2,982,18,7,4,5,1,2,982,18,7,4,5,1
1004,1,0,1,0,0,0,0,0,0,1004,1,0,1,0,0,0,1004,1,0,1,0,0
1015,8,1,0,0,0,0,0,0,0,1015,8,1,0,0,0,0,1015,8,1,0,0,1
722,298,73,22,5,3,1,1,0,0,722,298,73,22,5,3,1,722,298,73,22,5,1
837,196,76,43,23,14,7,7,2,2,837,196,76,43,23,14,7,837,196,76,43,23,1
960,102,19,8,3,1,0,0,0,0,960,102,19,8,3,1,0,960,102,19,8,3,1
892,148,46,22,14,10,8,2,3,0,892,148,46,22,14,10,8,892,148,46,22,14,1
876,194,40,21,4,5,4,1,0,0,876,194,40,21,4,5,4,876,194,40,21,4,1
827,222,71,36,12,12,5,1,1,0,827,222,71,36,12,12,5,827,222,71,36,12,1
1014,27,7,0,0,0,0,0,0,0,1014,27,7,0,0,0,0,1014,27,7,0,0,1
868,128,72,27,13,11,4,6,3,2,868,128,72,27,13,11,4,868,128,72,27,13,1
1000,44,3,0,0,0,0,0,0,0,1000,44,3,0,0,0,0,1000,44,3,0,0,1
844,180,58,36,20,7,3,4,1,2,844,180,58,36,20,7,3,844,180,58,36,20,1
971,61,7,2,1,0,1,0,0,0,971,61,7,2,1,0,1,971,61,7,2,1,1
869,149,66,19,22,11,6,1,1,1,869,149,66,19,22,11,6,869,149,66,19,22,1
962,64,5,4,1,0,0,0,0,0,962,64,5,4,1,0,0,962,64,5,4,1,1
871,131,50,32,18,9,5,4,2,4,871,131,50,32,18,9,5,871,131,50,32,18,1
1002,9,2,0,0,0,0,0,0,0,1002,9,2,0,0,0,0,1002,9,2,0,0,1
868,139,65,23,18,8,6,5,3,2,868,139,65,23,18,8,6,868,139,65,23,18,1
980,75,8,5,0,1,1,0,0,0,980,75,8,5,0,1,1,980,75,8,5,0,1
815,175,65,38,20,19,8,5,1,1,815,175,65,38,20,19,8,815,175,65,38,20,1
1004,3,0,0,0,0,0,0,0,0,1004,3,0,0,0,0,0,1004,3,0,0,0,0
926,115,27,10,3,3,1,1,0,0,926,115,27,10,3,3,1,926,115,27,10,3,1
1006,16,0,0,0,0,0,0,0,0,1006,16,0,0,0,0,0,1006,16,0,0,0,1
929,99,33,16,11,6,4,4,1,2,929,99,33,16,11,6,4,929,99,33,16,11,1
1007,2,0,0,0,0,0,0,0,0,1007,2,0,0,0,0,0,1007,2,0,0,0,0
921,96,35,13,10,5,1,1,1,0,921,96,35,13,10,5,1,921,96,35,13,10,1
998,29,0,0,0,0,0,0,0,0,998,29,0,0,0,0,0,998,29,0,0,0,1
868,139,60,35,14,10,8,2,3,0,868,139,60,35,14,10,8,868,139,60,35,14,1
1003,2,0,1,0,0,0,0,0,0,1003,2,0,1,0,0,0,1003,2,0,1,0,0
846,137,62,35,17,9,8,4,5,2,846,137,62,35,17,9,8,846,137,62,35,17,1
760,242,52,17,7,3,0,1,1,0,760,242,52,17,7,3,0,760,242,52,17,7,1
807,173,98,35,17,13,8,1,2,2,807,173,98,35,17,13,8,807,173,98,35,17,1
